% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-06-06 T 13:46:54 +0200
% Time (s), Input 1 (V), Input 2 (V)
3.0456000000e+01, -2.6716799385e+00, -2.4190593922e-01
3.0457000000e+01, -2.6710702658e+00, -2.2352790241e-01
3.0458000000e+01, -2.6712616092e+00, -2.1746056463e-01
3.0459000000e+01, -2.6713907348e+00, -2.0665059844e-01
3.0460000000e+01, -2.6717987465e+00, -2.4502214841e-01
3.0461000000e+01, -2.6716102169e+00, -2.7821179297e-01
3.0462000000e+01, -2.6718568999e+00, -2.9781949274e-01
3.0463000000e+01, -2.6721201535e+00, -2.9445597528e-01
3.0464000000e+01, -2.6711199776e+00, -2.7068905699e-01
3.0465000000e+01, -2.6709079990e+00, -2.6367313100e-01
3.0466000000e+01, -2.6710590103e+00, -2.6316475775e-01
3.0467000000e+01, -2.6725866312e+00, -2.7870390828e-01
3.0468000000e+01, -2.6723596454e+00, -2.9644882342e-01
3.0469000000e+01, -2.6729242961e+00, -3.1088243409e-01
3.0470000000e+01, -2.6729286733e+00, -2.7008626264e-01
3.0471000000e+01, -2.6726369683e+00, -2.3472243139e-01
3.0472000000e+01, -2.6733470025e+00, -2.1804084799e-01
3.0473000000e+01, -2.6728761476e+00, -2.2018439472e-01
3.0474000000e+01, -2.6726507250e+00, -2.4181902177e-01
3.0475000000e+01, -2.6729305492e+00, -2.5205652091e-01
3.0476000000e+01, -2.6730940665e+00, -2.4877491845e-01
3.0477000000e+01, -2.6729186684e+00, -2.3135641271e-01
3.0478000000e+01, -2.6731497187e+00, -2.2198183494e-01
3.0479000000e+01, -2.6732600851e+00, -2.0679285541e-01
3.0480000000e+01, -2.6730790592e+00, -2.4431242684e-01
3.0481000000e+01, -2.6731916142e+00, -2.7678766004e-01
3.0482000000e+01, -2.6734911354e+00, -2.9902539410e-01
3.0483000000e+01, -2.6730552976e+00, -3.0055301506e-01
3.0484000000e+01, -2.6728989713e+00, -2.7450810940e-01
3.0485000000e+01, -2.6728664554e+00, -2.6944813853e-01
3.0486000000e+01, -2.6732572712e+00, -2.7213257439e-01
3.0487000000e+01, -2.6723321320e+00, -2.9167367913e-01
3.0488000000e+01, -2.6724177988e+00, -3.1163999152e-01
3.0489000000e+01, -2.6733079210e+00, -3.2704688997e-01
3.0490000000e+01, -2.6736440226e+00, -2.8792591154e-01
3.0491000000e+01, -2.6737287515e+00, -2.5393400022e-01
3.0492000000e+01, -2.6737421955e+00, -2.3118445373e-01
3.0493000000e+01, -2.6741871003e+00, -2.2894773651e-01
3.0494000000e+01, -2.6742743304e+00, -2.5165851406e-01
3.0495000000e+01, -2.6740207691e+00, -2.5731096175e-01
3.0496000000e+01, -2.6737618926e+00, -2.5756921285e-01
3.0497000000e+01, -2.6726710475e+00, -2.4501745862e-01
3.0498000000e+01, -2.6728345648e+00, -2.3226404342e-01
3.0499000000e+01, -2.6728020489e+00, -2.1985986125e-01
3.0500000000e+01, -2.6721473542e+00, -2.5943418605e-01
3.0501000000e+01, -2.6721401632e+00, -2.8844335171e-01
3.0502000000e+01, -2.6728558252e+00, -3.1296626416e-01
3.0503000000e+01, -2.6735195868e+00, -3.1273740240e-01
3.0504000000e+01, -2.6741505199e+00, -2.8603248695e-01
3.0505000000e+01, -2.6741351999e+00, -2.7157417671e-01
3.0506000000e+01, -2.6733904613e+00, -2.6956350737e-01
3.0507000000e+01, -2.6739363528e+00, -2.8199770419e-01
3.0508000000e+01, -2.6741927280e+00, -2.9876589238e-01
3.0509000000e+01, -2.6731137637e+00, -3.2081259566e-01
3.0510000000e+01, -2.6737584535e+00, -2.7910160248e-01
3.0511000000e+01, -2.6729114774e+00, -2.3927653023e-01
3.0512000000e+01, -2.6737118682e+00, -2.1958535220e-01
3.0513000000e+01, -2.6729736953e+00, -2.2291822970e-01
3.0514000000e+01, -2.6722902365e+00, -2.4584661351e-01
3.0515000000e+01, -2.6735768023e+00, -2.4865235860e-01
3.0516000000e+01, -2.6739022737e+00, -2.4846289108e-01
3.0517000000e+01, -2.6744684877e+00, -2.3367410697e-01
3.0518000000e+01, -2.6742455663e+00, -2.1937118512e-01
3.0519000000e+01, -2.6745669733e+00, -2.0434916211e-01
3.0520000000e+01, -2.6743362356e+00, -2.3807281744e-01
3.0521000000e+01, -2.6743005932e+00, -2.7078003892e-01
3.0522000000e+01, -2.6732750924e+00, -2.9030363512e-01
3.0523000000e+01, -2.6731078232e+00, -2.9069632688e-01
3.0524000000e+01, -2.6723599581e+00, -2.6484432791e-01
3.0525000000e+01, -2.6723890348e+00, -2.5973870976e-01
3.0526000000e+01, -2.6734057812e+00, -2.6282177777e-01
3.0527000000e+01, -2.6738966459e+00, -2.8345185178e-01
3.0528000000e+01, -2.6738813260e+00, -2.9815278049e-01
3.0529000000e+01, -2.6746423226e+00, -3.1575418805e-01
3.0530000000e+01, -2.6741689664e+00, -2.7659881783e-01
3.0531000000e+01, -2.6745094452e+00, -2.4306119084e-01
3.0532000000e+01, -2.6742536953e+00, -2.2135434103e-01
3.0533000000e+01, -2.6747095429e+00, -2.2529595328e-01
3.0534000000e+01, -2.6746010524e+00, -2.5121517257e-01
3.0535000000e+01, -2.6740523470e+00, -2.5350441545e-01
3.0536000000e+01, -2.6741845991e+00, -2.5685386354e-01
3.0537000000e+01, -2.6744763040e+00, -2.3886789319e-01
3.0538000000e+01, -2.6748815019e+00, -2.2335000304e-01
3.0539000000e+01, -2.6741445795e+00, -2.0516925008e-01
3.0540000000e+01, -2.6742039835e+00, -2.4444499158e-01
3.0541000000e+01, -2.6738781994e+00, -2.7389781138e-01
3.0542000000e+01, -2.6730080870e+00, -2.9447223322e-01
3.0543000000e+01, -2.6739882532e+00, -2.9649634662e-01
3.0544000000e+01, -2.6734236024e+00, -2.8051698113e-01
3.0545000000e+01, -2.6745694745e+00, -2.7461316070e-01
3.0546000000e+01, -2.6745394598e+00, -2.6810998509e-01
3.0547000000e+01, -2.6746532654e+00, -2.8372292165e-01
3.0548000000e+01, -2.6749334022e+00, -3.0053863304e-01
3.0549000000e+01, -2.6733760792e+00, -3.2348546336e-01
3.0550000000e+01, -2.6738875790e+00, -2.8929845677e-01
3.0551000000e+01, -2.6748186587e+00, -2.4911539721e-01
3.0552000000e+01, -2.6751141155e+00, -2.2693863043e-01
3.0553000000e+01, -2.6748571150e+00, -2.3372319344e-01
3.0554000000e+01, -2.6749249606e+00, -2.6093710745e-01
3.0555000000e+01, -2.6747733240e+00, -2.6555873927e-01
3.0556000000e+01, -2.6743087222e+00, -2.5991629647e-01
3.0557000000e+01, -2.6738681946e+00, -2.4117026747e-01
3.0558000000e+01, -2.6741151902e+00, -2.2626173739e-01
3.0559000000e+01, -2.6735324056e+00, -2.1169149750e-01
3.0560000000e+01, -2.6731381506e+00, -2.5149030692e-01
3.0561000000e+01, -2.6731156396e+00, -2.8151590642e-01
3.0562000000e+01, -2.6738781994e+00, -3.0704305926e-01
3.0563000000e+01, -2.6735239640e+00, -3.0157820318e-01
3.0564000000e+01, -2.6732850973e+00, -2.7569900343e-01
3.0565000000e+01, -2.6736440226e+00, -2.7035514394e-01
3.0566000000e+01, -2.6732228794e+00, -2.7089384449e-01
3.0567000000e+01, -2.6747567534e+00, -2.9600516927e-01
3.0568000000e+01, -2.6746851560e+00, -3.1773671865e-01
3.0569000000e+01, -2.6741686538e+00, -3.3289943536e-01
3.0570000000e+01, -2.6734980138e+00, -2.9154299032e-01
3.0571000000e+01, -2.6734332947e+00, -2.5914310641e-01
3.0572000000e+01, -2.6741076865e+00, -2.3779705778e-01
3.0573000000e+01, -2.6733082336e+00, -2.4578939807e-01
3.0574000000e+01, -2.6748014628e+00, -2.7007594510e-01
3.0575000000e+01, -2.6750759718e+00, -2.6621249601e-01
3.0576000000e+01, -2.6752438663e+00, -2.6730271589e-01
3.0577000000e+01, -2.6748105297e+00, -2.5020123995e-01
3.0578000000e+01, -2.6751231824e+00, -2.2834994460e-01
3.0579000000e+01, -2.6750715947e+00, -2.1623903063e-01
3.0580000000e+01, -2.6747786391e+00, -2.6079954028e-01
3.0581000000e+01, -2.6750625278e+00, -2.9485241887e-01
3.0582000000e+01, -2.6751900901e+00, -3.1632352857e-01
3.0583000000e+01, -2.6752288590e+00, -3.1314478884e-01
3.0584000000e+01, -2.6737268755e+00, -2.9224958536e-01
3.0585000000e+01, -2.6731515946e+00, -2.8837237956e-01
3.0586000000e+01, -2.6742127378e+00, -2.8773550606e-01
3.0587000000e+01, -2.6744184633e+00, -3.0579651305e-01
3.0588000000e+01, -2.6751369391e+00, -3.2385126699e-01
3.0589000000e+01, -2.6751463187e+00, -3.4272704685e-01
3.0590000000e+01, -2.6751406909e+00, -3.0005464670e-01
3.0591000000e+01, -2.6748399191e+00, -2.6308721989e-01
3.0592000000e+01, -2.6754871101e+00, -2.4600325250e-01
3.0593000000e+01, -2.6749146430e+00, -2.5576301836e-01
3.0594000000e+01, -2.6748492986e+00, -2.7973378619e-01
3.0595000000e+01, -2.6744037686e+00, -2.8477531055e-01
3.0596000000e+01, -2.6742271198e+00, -2.8234881315e-01
3.0597000000e+01, -2.6733720148e+00, -2.6834572520e-01
3.0598000000e+01, -2.6732138125e+00, -2.6154803078e-01
3.0599000000e+01, -2.6736884193e+00, -2.5246422000e-01
3.0600000000e+01, -2.6732916630e+00, -2.9327383552e-01
3.0601000000e+01, -2.6725572419e+00, -3.2582942045e-01
3.0602000000e+01, -2.6724500020e+00, -3.4644823897e-01
3.0603000000e+01, -2.6739835634e+00, -3.4857208858e-01
3.0604000000e+01, -2.6741192546e+00, -3.3454742760e-01
3.0605000000e+01, -2.6743659376e+00, -3.3468374417e-01
3.0606000000e+01, -2.6748002122e+00, -3.3570987024e-01
3.0607000000e+01, -2.6751006714e+00, -3.4845765770e-01
3.0608000000e+01, -2.6746391960e+00, -3.6484097045e-01
3.0609000000e+01, -2.6750772224e+00, -3.8336970584e-01
3.0610000000e+01, -2.6747898946e+00, -3.4817564499e-01
3.0611000000e+01, -2.6746507642e+00, -3.2384626455e-01
3.0612000000e+01, -2.6744656738e+00, -3.0611666939e-01
3.0613000000e+01, -2.6751960305e+00, -3.1210803257e-01
3.0614000000e+01, -2.6742627622e+00, -3.4447321203e-01
3.0615000000e+01, -2.6730381017e+00, -3.5405789239e-01
3.0616000000e+01, -2.6746285659e+00, -3.5601884996e-01
3.0617000000e+01, -2.6742143011e+00, -3.3913216641e-01
3.0618000000e+01, -2.6740367143e+00, -3.2757527298e-01
3.0619000000e+01, -2.6735783655e+00, -3.1743407086e-01
3.0620000000e+01, -2.6746307544e+00, -3.5639715969e-01
3.0621000000e+01, -2.6749881164e+00, -3.8984630597e-01
3.0622000000e+01, -2.6749174569e+00, -4.1102477277e-01
3.0623000000e+01, -2.6751663285e+00, -4.0693465049e-01
3.0624000000e+01, -2.6749665434e+00, -3.8814860195e-01
3.0625000000e+01, -2.6744397236e+00, -3.8391559741e-01
3.0626000000e+01, -2.6748020881e+00, -3.8420167460e-01
3.0627000000e+01, -2.6749293377e+00, -4.0902848545e-01
3.0628000000e+01, -2.6745747896e+00, -4.2637789496e-01
3.0629000000e+01, -2.6745185121e+00, -4.4216748027e-01
3.0630000000e+01, -2.6741767827e+00, -4.0028827996e-01
3.0631000000e+01, -2.6741114383e+00, -3.7430840605e-01
3.0632000000e+01, -2.6749731091e+00, -3.5565992469e-01
3.0633000000e+01, -2.6747845795e+00, -3.6374324691e-01
3.0634000000e+01, -2.6739313504e+00, -3.8852097129e-01
3.0635000000e+01, -2.6738025375e+00, -3.9386639405e-01
3.0636000000e+01, -2.6735621076e+00, -3.9220777161e-01
3.0637000000e+01, -2.6726857421e+00, -3.7550524049e-01
3.0638000000e+01, -2.6727038760e+00, -3.6675096563e-01
3.0639000000e+01, -2.6735374080e+00, -3.6046039384e-01
3.0640000000e+01, -2.6747364310e+00, -4.0255938898e-01
3.0641000000e+01, -2.6745650974e+00, -4.3593662514e-01
3.0642000000e+01, -2.6746104320e+00, -4.6008497969e-01
3.0643000000e+01, -2.6737365678e+00, -4.5774883891e-01
3.0644000000e+01, -2.6741533338e+00, -4.3434022059e-01
3.0645000000e+01, -2.6743681262e+00, -4.3037172021e-01
3.0646000000e+01, -2.6747229870e+00, -4.2844202791e-01
3.0647000000e+01, -2.6747867681e+00, -4.4476968848e-01
3.0648000000e+01, -2.6746685854e+00, -4.6598348503e-01
3.0649000000e+01, -2.6749058888e+00, -4.7942348550e-01
3.0650000000e+01, -2.6741211306e+00, -4.3390750929e-01
3.0651000000e+01, -2.6746426352e+00, -3.9907893942e-01
3.0652000000e+01, -2.6749137051e+00, -3.7654481063e-01
3.0653000000e+01, -2.6747539396e+00, -3.8180800573e-01
3.0654000000e+01, -2.6743565580e+00, -4.0902317035e-01
3.0655000000e+01, -2.6743768805e+00, -4.1137932090e-01
3.0656000000e+01, -2.6752000949e+00, -4.0907976049e-01
3.0657000000e+01, -2.6744875595e+00, -3.8991071242e-01
3.0658000000e+01, -2.6741180040e+00, -3.7727266605e-01
3.0659000000e+01, -2.6742408765e+00, -3.6736501548e-01
3.0660000000e+01, -2.6729808863e+00, -4.0516065922e-01
3.0661000000e+01, -2.6728805248e+00, -4.2683718173e-01
3.0662000000e+01, -2.6739901291e+00, -4.4168474455e-01
3.0663000000e+01, -2.6747539396e+00, -4.2926492974e-01
3.0664000000e+01, -2.6744650485e+00, -4.0291581303e-01
3.0665000000e+01, -2.6746604564e+00, -4.0006348269e-01
3.0666000000e+01, -2.6746667095e+00, -4.0029984811e-01
3.0667000000e+01, -2.6738494354e+00, -4.1738913059e-01
3.0668000000e+01, -2.6733857715e+00, -4.2835948760e-01
3.0669000000e+01, -2.6728889664e+00, -4.4610377743e-01
3.0670000000e+01, -2.6724515653e+00, -4.0463852926e-01
3.0671000000e+01, -2.6723984143e+00, -3.6831422900e-01
3.0672000000e+01, -2.6729658789e+00, -3.4207891786e-01
3.0673000000e+01, -2.6738725717e+00, -3.4618217154e-01
3.0674000000e+01, -2.6748199093e+00, -3.6393396504e-01
3.0675000000e+01, -2.6748108424e+00, -3.6176509344e-01
3.0676000000e+01, -2.6747548775e+00, -3.5466944102e-01
3.0677000000e+01, -2.6747142327e+00, -3.2883276204e-01
3.0678000000e+01, -2.6742693279e+00, -3.0422668398e-01
3.0679000000e+01, -2.6742343108e+00, -2.8263145116e-01
3.0680000000e+01, -2.6735699239e+00, -3.2031016281e-01
3.0681000000e+01, -2.6741573983e+00, -3.4915143398e-01
3.0682000000e+01, -2.6742436904e+00, -3.6535653471e-01
3.0683000000e+01, -2.6740185805e+00, -3.5101765779e-01
3.0684000000e+01, -2.6745075693e+00, -3.2450283516e-01
3.0685000000e+01, -2.6744784926e+00, -3.1153212635e-01
3.0686000000e+01, -2.6740307739e+00, -3.0382367468e-01
3.0687000000e+01, -2.6740220197e+00, -3.1811752961e-01
3.0688000000e+01, -2.6741195673e+00, -3.3344157510e-01
3.0689000000e+01, -2.6746404467e+00, -3.4388198582e-01
3.0690000000e+01, -2.6744828697e+00, -2.9740741651e-01
3.0691000000e+01, -2.6739879405e+00, -2.6356964296e-01
3.0692000000e+01, -2.6743997041e+00, -2.4089575843e-01
3.0693000000e+01, -2.6729499336e+00, -2.4161736080e-01
3.0694000000e+01, -2.6729636904e+00, -2.6493499719e-01
3.0695000000e+01, -2.6728798995e+00, -2.6833603297e-01
3.0696000000e+01, -2.6732231921e+00, -2.6800274522e-01
3.0697000000e+01, -2.6731644134e+00, -2.4912977924e-01
3.0698000000e+01, -2.6749643548e+00, -2.3236065309e-01
3.0699000000e+01, -2.6746470124e+00, -2.1969478064e-01
3.0700000000e+01, -2.6750497090e+00, -2.5985814308e-01
3.0701000000e+01, -2.6749702952e+00, -2.9201321994e-01
3.0702000000e+01, -2.6749752977e+00, -3.1311477418e-01
3.0703000000e+01, -2.6753026450e+00, -3.0485792972e-01
3.0704000000e+01, -2.6748192840e+00, -2.8125015165e-01
3.0705000000e+01, -2.6751900901e+00, -2.7761337575e-01
3.0706000000e+01, -2.6751907154e+00, -2.7696618472e-01
3.0707000000e+01, -2.6752851365e+00, -2.9385443153e-01
3.0708000000e+01, -2.6752060353e+00, -3.1124010875e-01
3.0709000000e+01, -2.6749368414e+00, -3.2570279612e-01
3.0710000000e+01, -2.6744888101e+00, -2.8479625828e-01
3.0711000000e+01, -2.6733366850e+00, -2.4794232438e-01
3.0712000000e+01, -2.6729977695e+00, -2.2749765341e-01
3.0713000000e+01, -2.6738378672e+00, -2.3329360867e-01
3.0714000000e+01, -2.6748649313e+00, -2.5397652098e-01
3.0715000000e+01, -2.6747201731e+00, -2.5150187507e-01
3.0716000000e+01, -2.6750500217e+00, -2.5069179199e-01
3.0717000000e+01, -2.6749671687e+00, -2.3118351578e-01
3.0718000000e+01, -2.6739660548e+00, -2.1897224031e-01
3.0719000000e+01, -2.6737769000e+00, -2.0643799462e-01
3.0720000000e+01, -2.6745575937e+00, -2.4789417587e-01
3.0721000000e+01, -2.6743196650e+00, -2.8053198846e-01
3.0722000000e+01, -2.6735968120e+00, -3.0599004506e-01
3.0723000000e+01, -2.6733282434e+00, -2.9472798310e-01
3.0724000000e+01, -2.6746717119e+00, -2.7404569610e-01
3.0725000000e+01, -2.6742402512e+00, -2.6787018049e-01
3.0726000000e+01, -2.6738331775e+00, -2.6609024882e-01
3.0727000000e+01, -2.6735261525e+00, -2.8080806077e-01
3.0728000000e+01, -2.6731719170e+00, -3.0086941957e-01
3.0729000000e+01, -2.6732869732e+00, -3.1544028477e-01
3.0730000000e+01, -2.6751979064e+00, -2.6445476268e-01
3.0731000000e+01, -2.6745172615e+00, -2.2483697916e-01
3.0732000000e+01, -2.6744350338e+00, -2.0869440897e-01
3.0733000000e+01, -2.6737706469e+00, -2.1009134112e-01
3.0734000000e+01, -2.6743631237e+00, -2.3783332549e-01
3.0735000000e+01, -2.6740023225e+00, -2.4465915866e-01
3.0736000000e+01, -2.6739685561e+00, -2.4272258800e-01
3.0737000000e+01, -2.6747232996e+00, -2.2576618290e-01
3.0738000000e+01, -2.6745272664e+00, -2.1218298750e-01
3.0739000000e+01, -2.6743118487e+00, -1.9559738848e-01
3.0740000000e+01, -2.6741498946e+00, -2.3309069709e-01
3.0741000000e+01, -2.6738513113e+00, -2.6560907635e-01
3.0742000000e+01, -2.6742905883e+00, -2.9064942898e-01
3.0743000000e+01, -2.6744925619e+00, -2.8561916011e-01
3.0744000000e+01, -2.6736687221e+00, -2.6223086422e-01
3.0745000000e+01, -2.6743534315e+00, -2.6020424959e-01
3.0746000000e+01, -2.6739879405e+00, -2.5961865113e-01
3.0747000000e+01, -2.6731525326e+00, -2.7924698597e-01
3.0748000000e+01, -2.6728614529e+00, -2.9941589729e-01
3.0749000000e+01, -2.6733232409e+00, -3.1512262965e-01
3.0750000000e+01, -2.6738469342e+00, -2.7174207120e-01
3.0751000000e+01, -2.6723208765e+00, -2.3889384336e-01
3.0752000000e+01, -2.6735395966e+00, -2.1864739418e-01
3.0753000000e+01, -2.6725228501e+00, -2.2615606079e-01
3.0754000000e+01, -2.6726763626e+00, -2.5305106907e-01
3.0755000000e+01, -2.6727757861e+00, -2.5969994082e-01
3.0756000000e+01, -2.6736249508e+00, -2.5687856310e-01
3.0757000000e+01, -2.6727304515e+00, -2.3648141533e-01
3.0758000000e+01, -2.6733263675e+00, -2.2862101446e-01
3.0759000000e+01, -2.6718784729e+00, -2.2184801960e-01
3.0760000000e+01, -2.6711403000e+00, -2.6787018049e-01
3.0761000000e+01, -2.6717765482e+00, -2.9970822754e-01
3.0762000000e+01, -2.6718897284e+00, -3.2509249810e-01
3.0763000000e+01, -2.6718031236e+00, -3.1855430539e-01
3.0764000000e+01, -2.6716327279e+00, -2.9978920458e-01
3.0765000000e+01, -2.6714029282e+00, -2.9841071894e-01
3.0766000000e+01, -2.6700375740e+00, -2.9364526689e-01
3.0767000000e+01, -2.6705528256e+00, -3.1522924421e-01
3.0768000000e+01, -2.6715802023e+00, -3.3666752538e-01
3.0769000000e+01, -2.6713629087e+00, -3.5394439947e-01
3.0770000000e+01, -2.6712462892e+00, -3.0892085122e-01
3.0771000000e+01, -2.6715589419e+00, -2.7867952137e-01
3.0772000000e+01, -2.6715408080e+00, -2.5602439599e-01
3.0773000000e+01, -2.6707388539e+00, -2.6072512894e-01
3.0774000000e+01, -2.6706334900e+00, -2.8214965339e-01
3.0775000000e+01, -2.6704168217e+00, -2.8463836868e-01
3.0776000000e+01, -2.6695320146e+00, -2.8134238419e-01
3.0777000000e+01, -2.6693047161e+00, -2.6421402012e-01
3.0778000000e+01, -2.6696874030e+00, -2.5165069774e-01
3.0779000000e+01, -2.6700475789e+00, -2.3530834250e-01
3.0780000000e+01, -2.6693125324e+00, -2.7432927207e-01
3.0781000000e+01, -2.6697030356e+00, -3.1005421716e-01
3.0782000000e+01, -2.6695836023e+00, -3.3338310905e-01
3.0783000000e+01, -2.6695470220e+00, -3.2487708041e-01
3.0784000000e+01, -2.6693941348e+00, -3.0058678155e-01
3.0785000000e+01, -2.6689930014e+00, -2.9546271689e-01
3.0786000000e+01, -2.6689754929e+00, -2.9813277072e-01
3.0787000000e+01, -2.6682241885e+00, -3.1578826719e-01
3.0788000000e+01, -2.6686543986e+00, -3.2994924473e-01
3.0789000000e+01, -2.6677814723e+00, -3.3585337782e-01
3.0790000000e+01, -2.6667581601e+00, -2.8772956566e-01
3.0791000000e+01, -2.6664323760e+00, -2.4695059010e-01
3.0792000000e+01, -2.6667953658e+00, -2.2812139549e-01
3.0793000000e+01, -2.6681463380e+00, -2.3955479111e-01
3.0794000000e+01, -2.6680516042e+00, -2.6772354638e-01
3.0795000000e+01, -2.6671636706e+00, -2.7140972141e-01
3.0796000000e+01, -2.6669907737e+00, -2.6559594494e-01
3.0797000000e+01, -2.6666437292e+00, -2.4818744408e-01
3.0798000000e+01, -2.6673625177e+00, -2.3998375058e-01
3.0799000000e+01, -2.6670748773e+00, -2.3299940250e-01
3.0800000000e+01, -2.6672390199e+00, -2.8124421125e-01
3.0801000000e+01, -2.6669294938e+00, -3.1690662580e-01
3.0802000000e+01, -2.6673528255e+00, -3.3664313847e-01
3.0803000000e+01, -2.6671680478e+00, -3.2224204368e-01
3.0804000000e+01, -2.6671971245e+00, -2.9310938021e-01
3.0805000000e+01, -2.6676157664e+00, -2.8750695695e-01
3.0806000000e+01, -2.6670089075e+00, -2.9663797829e-01
3.0807000000e+01, -2.6671627327e+00, -3.1545529209e-01
3.0808000000e+01, -2.6667159520e+00, -3.3450928398e-01
3.0809000000e+01, -2.6661316041e+00, -3.4703477538e-01
3.0810000000e+01, -2.6660775152e+00, -2.9080325409e-01
3.0811000000e+01, -2.6660027912e+00, -2.5066709243e-01
3.0812000000e+01, -2.6655025470e+00, -2.2477569923e-01
3.0813000000e+01, -2.6645874126e+00, -2.3619440018e-01
3.0814000000e+01, -2.6649060057e+00, -2.6584200260e-01
3.0815000000e+01, -2.6658667873e+00, -2.6825880776e-01
3.0816000000e+01, -2.6653587267e+00, -2.5881482111e-01
3.0817000000e+01, -2.6652427326e+00, -2.3561067763e-01
3.0818000000e+01, -2.6648931869e+00, -2.1868835168e-01
3.0819000000e+01, -2.6647062206e+00, -2.1029456535e-01
3.0820000000e+01, -2.6656813843e+00, -2.5485069786e-01
3.0821000000e+01, -2.6660772026e+00, -2.9379065039e-01
3.0822000000e+01, -2.6660584434e+00, -3.2163174566e-01
3.0823000000e+01, -2.6662554146e+00, -3.1465114942e-01
3.0824000000e+01, -2.6659890345e+00, -2.9198039141e-01
3.0825000000e+01, -2.6654212573e+00, -2.8706924321e-01
3.0826000000e+01, -2.6647609348e+00, -2.9096989797e-01
3.0827000000e+01, -2.6650488879e+00, -3.0949238030e-01
3.0828000000e+01, -2.6647368606e+00, -3.3000708548e-01
3.0829000000e+01, -2.6642125420e+00, -3.4513884957e-01
3.0830000000e+01, -2.6639899333e+00, -3.0773808615e-01
3.0831000000e+01, -2.6643985704e+00, -2.7433364921e-01
3.0832000000e+01, -2.6644929915e+00, -2.4510937851e-01
3.0833000000e+01, -2.6649685362e+00, -2.4794420030e-01
3.0834000000e+01, -2.6661763135e+00, -2.7275787973e-01
3.0835000000e+01, -2.6659608958e+00, -2.7212788460e-01
3.0836000000e+01, -2.6660634459e+00, -2.6822285270e-01
3.0837000000e+01, -2.6657348479e+00, -2.4617771269e-01
3.0838000000e+01, -2.6659358836e+00, -2.3046160075e-01
3.0839000000e+01, -2.6652693081e+00, -2.1575942143e-01
3.0840000000e+01, -2.6652661815e+00, -2.5629484056e-01
3.0841000000e+01, -2.6639849309e+00, -2.9237151990e-01
3.0842000000e+01, -2.6648522294e+00, -3.1856587354e-01
3.0843000000e+01, -2.6661337927e+00, -3.1297564374e-01
3.0844000000e+01, -2.6656197917e+00, -2.8884542305e-01
3.0845000000e+01, -2.6655300604e+00, -2.8845210599e-01
3.0846000000e+01, -2.6654440809e+00, -2.8966738693e-01
3.0847000000e+01, -2.6655203682e+00, -3.0394154474e-01
3.0848000000e+01, -2.6654819119e+00, -3.1870000154e-01
3.0849000000e+01, -2.6657017067e+00, -3.3521212719e-01
3.0850000000e+01, -2.6660065431e+00, -2.9461292692e-01
3.0851000000e+01, -2.6657498552e+00, -2.6218021448e-01
3.0852000000e+01, -2.6656670023e+00, -2.3853585605e-01
3.0853000000e+01, -2.6658358347e+00, -2.4778506009e-01
3.0854000000e+01, -2.6662441591e+00, -2.7115772335e-01
3.0855000000e+01, -2.6660134214e+00, -2.7411698091e-01
3.0856000000e+01, -2.6653405929e+00, -2.6890349757e-01
3.0857000000e+01, -2.6657764307e+00, -2.4753149877e-01
3.0858000000e+01, -2.6655084874e+00, -2.3290654466e-01
3.0859000000e+01, -2.6658627228e+00, -2.2050892820e-01
3.0860000000e+01, -2.6656838855e+00, -2.6454293074e-01
3.0861000000e+01, -2.6638708127e+00, -2.9644038180e-01
3.0862000000e+01, -2.6639002020e+00, -3.1498287390e-01
3.0863000000e+01, -2.6647387365e+00, -3.0839371881e-01
3.0864000000e+01, -2.6651139197e+00, -2.8712208151e-01
3.0865000000e+01, -2.6637579450e+00, -2.8223782145e-01
3.0866000000e+01, -2.6648475396e+00, -2.8394896953e-01
3.0867000000e+01, -2.6652983848e+00, -3.0058897012e-01
3.0868000000e+01, -2.6654575250e+00, -3.1143082688e-01
3.0869000000e+01, -2.6648641102e+00, -3.1971299620e-01
3.0870000000e+01, -2.6636660252e+00, -2.7783035671e-01
3.0871000000e+01, -2.6650667091e+00, -2.4514251969e-01
3.0872000000e+01, -2.6654212573e+00, -2.2036385736e-01
3.0873000000e+01, -2.6644920535e+00, -2.3067701845e-01
3.0874000000e+01, -2.6633017848e+00, -2.5438672129e-01
3.0875000000e+01, -2.6638386094e+00, -2.5364354588e-01
3.0876000000e+01, -2.6636660252e+00, -2.4846945679e-01
3.0877000000e+01, -2.6642769485e+00, -2.3272614407e-01
3.0878000000e+01, -2.6650567043e+00, -2.1835006149e-01
3.0879000000e+01, -2.6647046573e+00, -2.0828764784e-01
3.0880000000e+01, -2.6651264258e+00, -2.5296008714e-01
3.0881000000e+01, -2.6652314771e+00, -2.8971084565e-01
3.0882000000e+01, -2.6647934507e+00, -3.1517140347e-01
3.0883000000e+01, -2.6651148577e+00, -3.0805886780e-01
3.0884000000e+01, -2.6651436217e+00, -2.8739127547e-01
